4.607515479141925385e-01,3.491843771094255144e-01,2.969055398674112500e-01,2.646322725756852789e-01,2.420353503037402376e-01,2.250123227328743314e-01,2.115570911287495415e-01,2.005537597881306977e-01,1.913241529041503630e-01,1.834284950682632809e-01,1.765670775547091564e-01,1.705274526176009386e-01,1.651541389216270028e-01,1.603302938932978094e-01,1.559661311486533752e-01,1.519913280934083177e-01,1.483498919624150481e-01,1.449965940651945784e-01,1.418944348287417279e-01,1.390128043725187557e-01
2.549792645769053845e+00,3.104310390217010163e+00,3.428682476703541759e+00,3.658828134664966480e+00,3.837342975716334426e+00,3.983200221151498077e+00,4.106520765013303986e+00,4.213345879112923242e+00,4.307572307638029230e+00,4.391860720164290299e+00,4.468108864007750647e+00,4.537717965599454395e+00,4.601752131738283680e+00,4.661038509461260304e+00,4.716232806650822340e+00,4.767863623560878672e+00,4.816363321014026866e+00,4.862090052085985548e+00,4.905343829102205788e+00,4.946378464612246617e+00
5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
